object_id,post_id,ms_space_num,active_meter_flag,reason_code,cap_color,work_order,meter_status,is_active,is_temporary,shape,meter_type_id,street_type_id,location_id,district_id,street_id,route_id,vendor_id,zone_id
165925,612-10190,0,M,-,Yellow,,Active,1,0,POINT (-122.419966389 37.786595294),2,1,16201,278,612.0,630,2,57
162968,204-02420,0,U,U9,-,,Unmetered,0,0,POINT (-122.4018797 37.782475798),1,1,16202,281,204.0,739,1,40
164251,207-07160,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.400388779 37.770671422),2,1,16203,253,207.0,739,2,105
164934,207-06450,45,M,-,Black,,Active,1,0,POINT (-122.402063131 37.772235891),3,1,16204,253,207.0,682,4,38
163237,930-02001,1,U,UE,Grey,,Unmetered,0,0,POINT (-122.413194332 37.76774125),3,2,16205,218,471.0,739,5,46
173227,359-17420,0,M,-,Grey,,Active,1,0,POINT (-122.422171198 37.792295002),2,1,16206,278,359.0,425,2,28
167703,701-18240,0,U,UX,Grey,,Unmetered,0,0,POINT (-122.422685881 37.792939145),2,1,16207,278,701.0,739,2,28
164209,117-04140,0,M,-,Grey,,Active,1,0,POINT (-122.476065751 37.780040688),2,1,16208,53,117.0,916,2,32
165576,442-00060,0,M,-,Grey,,Active,1,0,POINT (-122.410865007 37.782313536),2,1,16209,220,442.0,629,2,5
167147,202-06550,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.3906692 37.780841199),2,1,16210,267,202.0,739,2,44
167239,902-00360,24,M,-,Grey,,Active,1,0,POINT (-122.434909601 37.788986),3,2,16211,276,350.0,155,7,13
169515,354-22470,0,M,UY,Grey,,Active,1,0,POINT (-122.440980797 37.8001534),2,1,16212,145,354.0,383,3,143
167315,350-32320,0,U,U1,Black,,Unmetered,0,0,POINT (-122.448180802 37.787166602),2,1,16213,232,350.0,739,3,55
163856,845-04240,0,M,-,Grey,,Active,1,0,POINT (-122.388177742 37.76617201),2,1,16214,267,845.0,845,2,125
170639,542-08250,0,M,-,Yellow,,Active,1,0,POINT (-122.418124398 37.785902298),2,1,16215,278,542.0,608,2,2
164609,526-02120,0,M,-,Grey,,Active,1,0,POINT (-122.403828257 37.766997304),2,1,16216,253,526.0,699,3,105
165348,542-07090,0,M,-,Yellow,,Active,1,0,POINT (-122.417857501 37.784572498),2,1,16217,278,542.0,608,2,2
172842,217-33360,0,M,-,Grey,,Active,1,0,POINT (-122.4211275 37.763392602),2,1,16218,186,217.0,845,2,6
164194,119-04140,0,M,-,Grey,,Active,1,0,POINT (-122.4782036 37.7799566),2,1,16219,53,119.0,916,2,32
168195,612-12400,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.420207999 37.788603601),2,1,16220,278,612.0,739,2,42
165507,412-02040,0,M,-,Red,,Active,1,0,POINT (-122.422239298 37.787994298),2,1,16221,278,412.0,507,2,58
163364,214-02050,0,M,-,Grey,,Active,1,0,POINT (-122.418108094 37.768331713),2,1,16222,218,214.0,845,2,46
172623,217-18020,0,M,-,Grey,,Active,1,0,POINT (-122.40171312 37.764878803),2,1,16223,253,217.0,631,3,126
163945,612-15330,0,M,-,Grey,,Active,1,0,POINT (-122.420905301 37.791267202),2,1,16224,278,612.0,630,2,42
171239,593-00330,0,U,U9,-,,Unmetered,0,0,POINT (-122.406080402 37.786617498),1,1,16225,281,593.0,739,1,91
163866,934-02001,1,U,UE,Grey,,Unmetered,0,0,POINT (-122.447011135 37.720775349),3,2,16226,255,441.0,739,5,133
167192,916-00550,55,U,UE,Grey,,Unmetered,0,0,POINT (-122.439286502 37.800149298),3,2,16227,145,607.0,739,5,143
163353,819-00160,0,M,-,Grey,,Active,1,0,POINT (-122.39851335 37.798988575),2,1,16228,256,819.0,136,3,73
170771,216-17080,0,M,-,Grey,,Active,1,0,POINT (-122.40410161 37.766049233),2,1,16229,253,216.0,686,3,105
165216,442-03200,0,M,UV,Grey,,Active,1,0,POINT (-122.416174801 37.7816333),2,1,16230,257,442.0,629,2,25
165040,419-04120,0,M,-,Grey,,Active,1,0,POINT (-122.421524198 37.778477999),2,1,16231,257,419.0,591,2,51
165084,401-02110,0,M,-,Red,,Active,1,0,POINT (-122.409956619 37.785159661),2,1,16232,220,401.0,464,2,5
162411,651-02280,0,M,-,Yellow,,Active,1,0,POINT (-122.401018398 37.792876801),2,1,16233,281,651.0,605,2,91
172981,206-03150,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.40506821 37.77819473),2,1,16234,218,206.0,914,2,3
168895,360-03410,0,M,UV,Grey,,Active,1,0,POINT (-122.4632108 37.782929198),2,1,16235,279,360.0,249,2,62
164471,350-35500,0,M,-,Grey,,Active,1,0,POINT (-122.453142695 37.786526743),2,1,16236,232,350.0,329,3,55
169034,415-19100,0,M,UY,Grey,,Active,1,0,POINT (-122.433471601 37.787415801),2,1,16237,276,415.0,354,3,75
162744,568-02275,5,M,-,Black,,Active,1,0,POINT (-122.395347101 37.791407398),3,1,16238,281,568.0,856,4,109
163042,204-12170,0,M,-,Grey,,Active,1,0,POINT (-122.391194888 37.772224468),2,1,16239,267,204.0,845,2,45
173582,568-03240,0,U,U1,-,,Unmetered,0,0,POINT (-122.396496316 37.790710905),1,1,16240,281,568.0,739,1,109
171898,446-00840,84,M,-,Grey,,Active,1,0,POINT (-122.417686103 37.778656701),3,1,16241,257,446.0,592,5,25
167364,490-08080,0,M,-,Green,,Active,1,0,POINT (-122.466741102 37.764097799),2,1,16242,187,490.0,196,3,27
166762,845-05270,27,M,-,Grey,,Active,1,0,POINT (-122.38787895 37.764876657),3,1,16243,267,845.0,680,4,45
164895,360-24080,0,U,U6,Blue,,Unmetered,0,0,POINT (-122.485106399 37.782077999),1,1,16244,53,360.0,739,1,32
169299,354-22320,0,M,UY,Red,,Active,1,0,POINT (-122.440580299 37.800328498),2,1,16245,145,354.0,383,3,143
167332,569-23090,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.433594441 37.763647524),2,1,16246,273,569.0,739,2,71
163628,827-04190,0,M,-,Grey,,Active,1,0,POINT (-122.388546173 37.77198117),2,1,16247,267,827.0,706,3,45
163888,893-00610,61,U,UP,Grey,,Unmetered,0,0,POINT (-122.385439048 37.769067595),3,2,16248,267,869.0,739,5,45
172389,470-06730,0,M,-,Grey,,Active,1,0,POINT (-122.3998108 37.785429799),2,1,16249,281,470.0,731,2,109
168429,490-16230,0,M,UV,Grey,,Active,1,0,POINT (-122.475658698 37.763551802),2,1,16250,187,490.0,196,3,27
163111,373-03560,0,M,-,Grey,,Active,1,0,POINT (-122.395187978 37.771628823),2,1,16251,267,373.0,695,2,45
164047,720-16010,0,U,U8,Grey,,Unmetered,0,0,POINT (-122.419701403 37.793403101),2,1,16252,278,720.0,739,2,28
169089,444-09290,0,M,UV,Yellow,,Active,1,0,POINT (-122.406671801 37.795911101),2,1,16253,226,444.0,845,2,24
170056,388-04500,0,M,-,Grey,,Active,1,0,POINT (-122.401613527 37.764070638),2,1,16254,276,388.0,631,3,104
167767,202-01580,0,U,UC,-,,Unmetered,0,0,POINT (-122.398554302 37.786919),1,1,16255,281,202.0,739,1,109
168247,207-03600,0,M,-,Grey,,Active,1,0,POINT (-122.40678608 37.775785607),2,1,16256,218,207.0,845,2,3
169343,401-07250,0,M,-,Black,,Active,1,0,POINT (-122.418626957 37.784067823),2,1,16257,278,401.0,464,3,2
166606,700-00090,0,U,U9,Grey,,Unmetered,0,0,POINT (-122.422472298 37.772165901),2,1,16258,273,700.0,739,2,70
164779,934-01001,1,U,UE,Grey,,Unmetered,0,0,POINT (-122.44688733 37.720729387),3,2,16259,255,441.0,739,5,133
167100,701-05090,9,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.420469498 37.780364101),3,1,16260,257,701.0,845,5,67
171110,384-05060,0,M,UY,Green,,Active,1,0,POINT (-122.437558701 37.774349398),2,1,16261,204,384.0,348,3,31
167517,568-31610,0,U,UF,-,,Unmetered,0,0,POINT (-122.419202098 37.746468601),1,1,16262,261,568.0,739,1,64
169159,583-02700,0,M,UY,Green,,Active,1,0,POINT (-122.433194199 37.764418698),2,1,16263,273,583.0,669,3,71
167068,419-02250,0,M,UV,Grey,,Active,1,0,POINT (-122.421374202 37.776855201),2,1,16264,257,419.0,591,2,51
171449,104-02910,0,M,-,Grey,,Active,1,0,POINT (-122.462368699 37.783296599),2,1,16265,279,104.0,249,2,62
173080,569-21500,0,M,-,Grey,,Active,1,0,POINT (-122.430349001 37.766563102),2,1,16266,273,569.0,669,2,71
163898,440-44060,0,M,-,Grey,,Active,1,0,POINT (-122.466636624 37.781049546),2,1,16267,279,440.0,518,2,62
162250,691-21040,0,M,-,Grey,,Active,1,0,POINT (-122.434113297 37.797326301),2,1,16268,65,691.0,505,3,54
171167,211-03090,0,M,-,Grey,,Active,1,0,POINT (-122.413635598 37.771668603),2,1,16269,218,211.0,845,2,3
162709,568-32090,0,M,UY,Yellow,,Active,1,0,POINT (-122.419993501 37.7452422),2,1,16270,261,568.0,180,2,64
165956,847-00350,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.4137049 37.808421002),2,1,16271,264,847.0,845,2,47
170103,442-05290,0,M,-,Grey,,Active,1,0,POINT (-122.4196721 37.781060799),2,1,16272,257,442.0,629,2,25
172220,216-11030,0,M,-,Grey,,Active,1,0,POINT (-122.398173944 37.766294136),2,1,16273,253,216.0,686,3,126
170011,212-02060,0,M,-,Grey,,Active,1,0,POINT (-122.41671071 37.771593709),2,1,16274,218,212.0,845,2,20
170656,206-04410,0,M,-,Grey,,Active,1,0,POINT (-122.402911405 37.776471607),2,1,16275,218,206.0,845,2,3
173150,373-03080,0,M,-,Grey,,Active,1,0,POINT (-122.394244876 37.772372445),2,1,16276,267,373.0,695,2,45
167439,701-13240,0,U,UX,Yellow,,Unmetered,0,0,POINT (-122.421732902 37.788229097),2,1,16277,278,701.0,739,2,42
168785,691-06230,0,T,UY,Red,,Temporarily Inactive,0,1,POINT (-122.409839099 37.8003059),2,1,16278,226,691.0,696,2,11
164989,612-08240,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.419418402 37.784729502),2,1,16279,278,612.0,739,2,2
173809,467-00070,7,M,-,Grey,,Active,1,0,POINT (-122.419920997 37.775810101),3,1,16280,257,467.0,656,5,63
166342,380-00100,0,M,-,Yellow,,Active,1,0,POINT (-122.397427098 37.7930088),2,1,16281,281,380.0,659,2,91
167709,326-07090,0,T,UY,Grey,,Temporarily Inactive,0,1,POINT (-122.420925703 37.806537102),2,1,16282,264,326.0,210,2,98
172507,216-15140,0,M,-,Grey,,Active,1,0,POINT (-122.402116775 37.766161611),2,1,16283,253,216.0,686,3,105
164935,207-06710,71,M,-,Black,,Active,1,0,POINT (-122.401880136 37.772088891),3,1,16284,253,207.0,682,4,38
170317,845-04160,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.388197883 37.766380206),2,1,16285,267,845.0,706,2,125
168469,595-00210,0,M,UV,Grey,,Active,1,0,POINT (-122.4383083 37.721432901),2,1,16286,138,595.0,207,2,17
168289,491-06330,33,M,-,Grey,,Active,1,0,POINT (-122.391480436 37.761898564),3,1,16287,245,491.0,158,4,90
172248,658-00009,0,P,-,Red,,Pay-by-license plate,0,0,POINT (-122.394409602 37.792920298),3,1,13608,281,658.0,913,4,109
172885,201-03470,0,M,-,Grey,,Active,1,0,POINT (-122.393176797 37.786381),2,1,16288,267,201.0,845,2,44
168122,472-28130,0,M,-,Grey,,Active,1,0,POINT (-122.420718798 37.807058501),2,1,16289,264,472.0,210,2,98
163422,570-01140,0,M,-,Yellow,,Active,1,0,POINT (-122.399654388 37.7873034),2,1,16290,281,570.0,547,2,109
173978,400-01320,0,U,U9,-,,Unmetered,0,0,POINT (-122.410494597 37.784263099),1,1,16291,220,400.0,739,1,5
170376,568-16400,0,M,-,Grey,,Active,1,0,POINT (-122.419310398 37.771957398),2,1,16292,218,568.0,845,2,20
169717,576-05140,0,M,-,Grey,,Active,1,0,POINT (-122.390368768 37.772953798),2,1,16293,267,576.0,695,2,45
166202,916-00980,0,U,UE,Grey,,Unmetered,0,0,POINT (-122.439140998 37.7999061),2,2,16294,145,607.0,739,2,143
172039,363-07410,0,M,-,Grey,,Active,1,0,POINT (-122.412526198 37.801808898),2,1,16295,226,363.0,715,2,24
164453,491-11520,52,M,-,Grey,,Active,1,0,POINT (-122.391048028 37.75549938),3,1,16296,245,491.0,158,4,90
163469,578-05270,0,U,U8,-,,Unmetered,0,0,POINT (-122.390800057 37.770544528),1,1,16297,267,578.0,739,1,45
168571,684-01700,0,M,UY,Grey,,Active,1,0,POINT (-122.392162083 37.779439244),2,1,16298,267,684.0,529,2,44
173856,372-06260,0,M,-,Grey,,Active,1,0,POINT (-122.392047301 37.771954456),2,1,16299,267,372.0,695,2,45
172375,401-03120,0,M,UY,Yellow,,Active,1,0,POINT (-122.411665203 37.785071897),2,1,16300,220,401.0,464,2,5
170433,470-01030,3,M,-,Black,,Active,1,0,POINT (-122.392570896 37.791150874),3,1,16301,281,470.0,862,4,109
172825,120-04010,0,M,-,Green,,Active,1,0,POINT (-122.479432001 37.7800965),2,1,16302,53,120.0,916,2,32
165067,720-05320,0,U,UX,Red,,Unmetered,0,0,POINT (-122.402667001 37.795667098),2,1,16303,281,720.0,739,2,35
169049,905-00200,18,M,-,Grey,,Active,1,0,POINT (-122.434753401 37.761601702),3,2,16304,273,352.0,424,7,71
163215,869-04070,0,M,-,Grey,,Active,1,0,POINT (-122.387133118 37.772913114),2,1,16305,267,869.0,706,2,45
166580,202-03310,0,M,-,Yellow,,Active,1,0,POINT (-122.395857202 37.7849889),2,1,16306,267,202.0,845,2,44
170508,373-03830,0,M,-,Grey,,Active,1,0,POINT (-122.400118564 37.768684149),2,1,16307,267,373.0,699,2,45
171339,211-00430,0,U,U5,Yellow,,Unmetered,0,0,POINT (-122.418015998 37.775162498),2,1,16308,218,211.0,739,2,3
173190,440-20290,0,M,-,Grey,,Active,1,0,POINT (-122.437159448 37.783613272),2,1,16309,266,440.0,718,3,129
171983,447-01030,0,M,-,Grey,,Active,1,0,POINT (-122.402198301 37.803157899),2,1,16310,226,447.0,512,2,59
168697,470-06243,3,T,UC,Black,,Temporarily Inactive,0,1,POINT (-122.398815902 37.7864425),3,1,16311,281,470.0,845,5,109
164671,684-01810,0,M,-,Yellow,,Active,1,0,POINT (-122.39232128 37.779071128),2,1,16312,267,684.0,529,2,45
169267,384-08210,0,M,UV,Grey,,Active,1,0,POINT (-122.438403401 37.777426098),2,1,16313,204,384.0,348,3,99
171422,216-14030,0,M,-,Grey,,Active,1,0,POINT (-122.400907133 37.766149958),2,1,16314,253,216.0,686,3,126
167729,339-01740,0,T,UC,Grey,,Temporarily Inactive,0,1,POINT (-122.392999001 37.776157402),2,1,16315,267,339.0,845,2,45
168553,568-14210,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.416435098 37.774753098),2,1,16316,218,568.0,845,2,3
165475,594-01070,0,M,-,Grey,,Active,1,0,POINT (-122.4197844 37.784431497),2,1,16317,278,594.0,494,2,2
168227,581-13020,0,M,UV,Grey,,Active,1,0,POINT (-122.477738902 37.754262301),2,1,16318,72,581.0,434,2,61
163158,666-24108,8,M,-,Black,,Active,1,0,POINT (-122.440443791 37.785228804),3,1,16319,266,666.0,879,4,77
171867,331-03780,0,M,-,Grey,,Active,1,0,POINT (-122.393300354 37.783409555),2,1,16320,267,331.0,686,2,44
170698,360-04070,0,M,UY,Yellow,,Active,1,0,POINT (-122.463600699 37.782911199),2,1,16321,279,360.0,249,2,62
169483,700-06530,0,T,UD,Yellow,,Temporarily Inactive,0,1,POINT (-122.421489543 37.761904972),2,1,16322,186,700.0,654,3,6
163205,681-02140,0,M,-,Grey,,Active,1,0,POINT (-122.410959557 37.784597325),2,1,16323,220,681.0,635,2,5
164803,691-22350,0,M,-,Grey,,Active,1,0,POINT (-122.436588898 37.796886899),2,1,16324,65,691.0,505,3,54
167671,384-18280,0,M,UY,Grey,,Active,1,0,POINT (-122.440103201 37.786944101),2,1,16325,266,384.0,329,3,77
167596,671-01070,7,U,UB,Grey,,Unmetered,0,0,POINT (-122.394645598 37.780925303),3,1,16326,267,671.0,739,5,44
169575,562-01070,0,M,UV,Grey,,Active,1,0,POINT (-122.409431699 37.784622398),2,1,16327,220,562.0,635,2,5
167892,684-06310,31,T,UC,Grey,,Temporarily Inactive,0,1,POINT (-122.402088201 37.771352252),3,1,16328,253,684.0,845,5,105
164064,330-08060,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.4035038 37.7729375),2,1,16329,253,330.0,739,2,38
171702,340-00270,0,M,-,Grey,,Active,1,0,POINT (-122.396075802 37.777340597),2,1,16330,267,340.0,845,2,1
163321,418-09140,0,M,-,Grey,,Active,1,0,POINT (-122.403860701 37.7800141),2,1,16331,218,418.0,914,2,3
172660,216-30510,0,U,U9,-,,Unmetered,0,0,POINT (-122.421639003 37.764863497),1,1,16332,186,216.0,739,1,6
165312,569-20760,0,M,-,Grey,,Active,1,0,POINT (-122.4283325 37.768157703),2,1,16333,273,569.0,669,2,71
166883,470-10300,0,U,U5,Grey,,Unmetered,0,0,POINT (-122.408009302 37.779179101),2,1,16334,218,470.0,739,2,3
166142,205-04480,0,T,UC,Grey,,Temporarily Inactive,0,1,POINT (-122.400671102 37.777972302),2,1,16335,267,205.0,845,2,1
166638,400-03300,0,U,UG,Grey,,Unmetered,0,0,POINT (-122.413602476 37.783872786),2,1,16336,220,400.0,739,2,5
170413,204-04090,0,M,-,Grey,,Active,1,0,POINT (-122.399227053 37.780601653),2,1,16337,267,204.0,845,2,1
163950,650-16480,0,M,-,Grey,,Active,1,0,POINT (-122.420426002 37.791606099),2,1,16338,278,650.0,425,2,42
173101,440-20060,0,M,-,Grey,,Active,1,0,POINT (-122.436398794 37.784063586),2,1,16339,266,440.0,718,3,43
173315,324-05270,27,T,U5,Black,,Temporarily Inactive,0,1,POINT (-122.400623001 37.796112702),3,1,16340,281,324.0,885,5,35
166523,700-03070,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.422062998 37.767892298),2,1,16341,273,700.0,739,2,4
162819,443-12260,26,M,-,Grey,,Active,1,0,POINT (-122.424547501 37.785071601),3,1,16342,278,443.0,826,4,58
171538,327-05180,0,M,-,Yellow,,Active,1,0,POINT (-122.406083202 37.798018797),2,1,16343,226,327.0,512,2,11
163074,462-05240,0,M,-,Green,,Active,1,0,POINT (-122.431357639 37.772052975),2,1,16344,59,462.0,138,2,49
162497,327-00770,0,M,-,Grey,,Active,1,0,POINT (-122.399544798 37.7986895),2,1,16345,226,327.0,512,2,59
166730,400-09240,0,M,-,Grey,,Active,1,0,POINT (-122.423520198 37.7826046),2,1,16346,257,400.0,632,2,52
172360,207-07530,53,M,-,Black,,Active,1,0,POINT (-122.400385409 37.770837854),3,1,16347,253,207.0,682,4,105
170157,614-10140,0,M,-,Grey,,Active,1,0,POINT (-122.418870197 37.787030502),2,1,16348,278,614.0,417,2,42
164786,208-06220,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.404964899 37.7708024),2,1,16349,253,208.0,739,2,38
163592,408-00200,0,M,-,Grey,,Active,1,0,POINT (-122.393147007 37.772327604),2,1,16350,267,408.0,695,2,45
172738,206-05180,0,M,-,Grey,,Active,1,0,POINT (-122.402109996 37.775589122),2,1,16351,218,206.0,845,2,3
162103,700-02240,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.422408299 37.769189901),2,1,16352,273,700.0,739,2,4
170529,593-08380,0,M,-,Red,,Active,1,0,POINT (-122.419322099 37.7850532),2,1,16353,278,593.0,417,2,2
163681,388-01200,0,M,-,Grey,,Active,1,0,POINT (-122.402029026 37.768430748),2,1,16354,253,388.0,699,3,105
171338,596-01480,0,M,-,Yellow,,Active,1,0,POINT (-122.420302899 37.770465302),2,1,16355,218,596.0,845,2,20
169932,577-05320,0,T,U8,Grey,,Temporarily Inactive,0,1,POINT (-122.390905542 37.771072783),2,1,16356,267,577.0,695,2,45
164788,208-06560,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.404207198 37.770203602),2,1,16357,253,208.0,739,2,38
172740,208-06520,0,M,-,Grey,,Active,1,0,POINT (-122.404259601 37.770244998),2,1,16358,253,208.0,631,3,38
171025,440-07340,0,T,UY,Yellow,,Temporarily Inactive,0,1,POINT (-122.416058499 37.786422501),2,1,16359,220,440.0,417,2,41
170135,117-24010,0,M,-,Grey,,Active,1,0,POINT (-122.473608912 37.742946677),2,1,16360,96,117.0,130,2,72
166619,401-02150,0,M,-,Red,,Active,1,0,POINT (-122.410020517 37.785151665),2,1,16361,220,401.0,464,2,5
171078,207-13220,0,M,-,Grey,,Active,1,0,POINT (-122.396191776 37.767319303),2,1,16362,253,207.0,699,3,105
163519,415-19220,0,M,-,Grey,,Active,1,0,POINT (-122.433521401 37.7876533),2,1,16363,276,415.0,354,3,75
166787,568-22420,0,M,-,Grey,,Active,1,0,POINT (-122.4193328 37.760608503),2,1,16364,186,568.0,599,2,6
168329,568-10620,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.410273002 37.779834398),2,1,16365,218,568.0,845,2,3
166939,700-01660,0,U,UC,Black,,Unmetered,0,0,POINT (-122.422489101 37.770033198),2,1,16366,273,700.0,739,2,80
170713,546-03140,0,M,-,Grey,,Active,1,0,POINT (-122.414260698 37.784228002),2,1,16367,220,546.0,639,2,5
170110,667-00210,0,M,-,Grey,,Active,1,0,POINT (-122.418943399 37.774557599),2,1,16368,218,667.0,724,2,20
163190,869-06190,19,M,-,Grey,,Active,1,0,POINT (-122.386183052 37.768544736),3,1,16369,267,869.0,680,4,45
162282,324-07140,0,T,U9,Yellow,,Temporarily Inactive,0,1,POINT (-122.400860399 37.798035298),2,1,16370,226,324.0,845,2,59
173151,230-03080,0,M,-,Green,,Active,1,0,POINT (-122.426893601 37.7421301),2,1,16371,261,230.0,612,2,116
164603,845-05170,17,M,-,Grey,,Active,1,0,POINT (-122.387902963 37.765124893),3,1,16372,267,845.0,680,4,45
165196,388-01960,0,U,U1,-,,Unmetered,0,0,POINT (-122.40194567 37.767522819),1,1,16373,253,388.0,739,1,105
167522,612-24120,0,U,UC,Yellow,,Unmetered,0,0,POINT (-122.422329498 37.799111797),2,1,16374,278,612.0,739,2,28
170108,667-00170,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.418985203 37.774691301),2,1,16375,218,667.0,845,2,20
166327,568-32520,0,U,UF,-,,Unmetered,0,0,POINT (-122.4208927 37.744201799),1,1,16376,261,568.0,739,1,64
172030,206-02320,0,M,-,Grey,,Active,1,0,POINT (-122.406462701 37.779060597),2,1,16377,218,206.0,914,2,3
169704,705-06290,0,M,UV,Yellow,,Active,1,0,POINT (-122.4080608 37.798615701),2,1,16378,226,705.0,696,2,24
163766,352-04215,5,M,-,Black,,Active,1,0,POINT (-122.434979671 37.761774721),3,1,16379,273,352.0,863,4,71
170862,210-02360,0,M,-,Grey,,Active,1,0,POINT (-122.4135506 37.773274698),2,1,16380,218,210.0,450,2,3
171718,204-03470,0,M,-,Black,,Active,1,0,POINT (-122.400093214 37.78129168),2,1,16381,267,204.0,914,3,1
165798,681-01110,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.410927903 37.783594799),2,1,16382,220,681.0,635,2,5
172429,216-11160,0,M,-,Grey,,Active,1,0,POINT (-122.398604438 37.76638637),2,1,16383,253,216.0,686,3,105
167456,225-34040,0,M,UY,Grey,,Active,1,0,POINT (-122.418614102 37.7506668),2,1,16384,261,225.0,339,2,65
170545,326-06004,0,P,-,Grey,,Pay-by-license plate,0,0,POINT (-122.419497801 37.8068445),3,1,16385,264,,751,4,111
163634,614-00030,0,T,UD,Yellow,,Temporarily Inactive,0,1,POINT (-122.4022106 37.789021998),2,1,16386,281,614.0,725,2,91
171670,204-12220,0,M,-,Grey,,Active,1,0,POINT (-122.39143574 37.77206152),2,1,16387,267,204.0,695,2,45
163100,492-09430,43,M,-,Grey,,Active,1,0,POINT (-122.391623801 37.75458135),3,1,16388,245,492.0,158,4,90
165612,212-00820,0,T,U1,Grey,,Temporarily Inactive,0,1,POINT (-122.418948602 37.773240003),2,1,16389,218,212.0,845,2,20
167677,492-09320,32,U,U9,Grey,,Unmetered,0,0,POINT (-122.391734822 37.754334301),3,1,16390,245,492.0,739,4,90
166057,400-08160,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.421567701 37.782853302),2,1,16391,257,400.0,632,2,52
170978,109-03240,0,M,-,Grey,,Active,1,0,POINT (-122.467525301 37.782325801),2,1,16392,279,109.0,249,2,62
162482,470-09150,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.405317699 37.781078798),2,1,16393,218,470.0,722,2,3
163972,417-00300,0,U,U1,-,,Unmetered,0,0,POINT (-122.419957603 37.789250888),1,1,16394,278,417.0,739,1,42
165480,720-05740,74,M,-,Black,,Active,1,0,POINT (-122.403117203 37.795610149),3,1,16395,281,720.0,823,4,35
164820,492-10250,25,M,-,Grey,,Active,1,0,POINT (-122.391372665 37.753738818),3,1,16396,245,492.0,158,4,90
173529,324-10040,4,M,-,Black,,Active,1,0,POINT (-122.401369599 37.800569299),3,1,16397,226,324.0,885,4,59
172071,445-02090,0,M,-,Grey,,Active,1,0,POINT (-122.40307223 37.800191723),2,1,16398,249,445.0,512,2,130
164725,372-06250,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.392295361 37.77176144),2,1,16399,267,372.0,845,2,45
171619,573-00130,0,M,-,Grey,,Active,1,0,POINT (-122.418502701 37.7855508),2,1,16400,278,573.0,416,2,2
162147,669-07180,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.453344572 37.768671738),2,1,16401,258,669.0,366,3,79
172246,700-16340,0,M,-,Grey,,Active,1,0,POINT (-122.4202982 37.747197899),2,1,16402,261,700.0,180,3,64
163232,208-01620,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.411825871 37.776271059),2,1,16403,218,208.0,739,2,3
169687,444-14280,0,M,UY,Grey,,Active,1,0,POINT (-122.4074932 37.800444799),2,1,16404,226,444.0,431,2,11
164818,658-00364,4,M,-,Black,,Active,1,0,POINT (-122.395023599 37.793205601),3,1,16405,281,658.0,913,4,109
167024,331-03890,0,M,-,Grey,,Active,1,0,POINT (-122.393389402 37.783153302),2,1,16406,267,331.0,686,2,44
172755,217-18160,0,T,UM,Grey,,Temporarily Inactive,0,1,POINT (-122.402398407 37.764839572),2,1,16407,253,217.0,741,2,126
163813,125-23660,0,M,-,Grey,,Active,1,0,POINT (-122.482064592 37.74294386),2,1,16408,96,125.0,130,2,56
173222,359-08350,0,M,-,Grey,,Active,1,0,POINT (-122.407419199 37.794080901),2,1,16409,226,359.0,580,2,24
168013,440-19050,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.434818898 37.783911653),2,1,16410,266,440.0,845,3,129
166321,462-15440,0,M,-,Grey,,Active,1,0,POINT (-122.448340947 37.769890426),2,1,16411,258,462.0,366,3,79
172412,203-47200,0,M,-,Grey,,Active,1,0,POINT (-122.390734099 37.735067799),2,1,16412,260,203.0,328,2,88
170281,568-32440,0,M,-,Grey,,Active,1,0,POINT (-122.420754002 37.7444167),2,1,16413,261,568.0,180,2,64
162450,402-03240,0,M,-,Grey,,Active,1,0,POINT (-122.423239411 37.781181527),2,1,16414,257,402.0,591,2,52
172539,216-09370,0,M,-,Grey,,Active,1,0,POINT (-122.396627122 37.766357669),2,1,16415,253,216.0,686,3,126
168072,568-47060,0,T,UY,Grey,,Temporarily Inactive,0,1,POINT (-122.436261336 37.722907367),2,1,16416,138,568.0,207,2,17
